Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Metadata,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Option 1 Name,Variant Option 1 Value,Product Image 1 Url,Product Image 2 Url,Product Image 3 Url,Product Image 4 Url,Product Image 5 Url,Product Image 6 Url,Product Image 7 Url,Product Image 8 Url,Product Image 9 Url,Product Image 10 Url
,cual-existe,¿Cuál Existe?,,"¿Alguien vio alguna vez a un oso con sombrero? ¿O, quizás, a uno de anteojos? ¿Qué es más probable? ¿Una tortuga rusa o una tortuga andina?
Los animalarios se han construido a lo largo de la historia de la literatura infantil como vidrieras de animales, reales o fantásticos. ¿Cuál existe? viene a aportar una vuelta de tuerca -ingeniosa, divertida, curiosa- sobre este género: ¿qué es lo que de verdad existe? O, mejor dicho, ¿qué es real y qué imaginario? Porque la naturaleza, sabemos, puede ser tan fabulosa como la más fabulosa de las imaginaciones. Y en su enorme dominio, todo es posible.
Mauro Zoladz y Nella Gatica invitan a sus lectores a recorrer este muestrario de disparates y verdades en rima, que hará brotar más de una carcajada.
Hacia el final del libro (¡aunque mejor no espiar antes!) se revela el misterio: los animales que sí existen en la naturaleza se presentan, cada uno en una ficha donde se comparten sus tamaños, hábitats, costumbres y algunos datos curiosos.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/D_NQ_NP_2X_929768-MLA52600822357_112022-F.webp?v=1740482075,0.0,,,,,,,,,,,,,true,,"{""publisher"":""Periplo Ediciones""}",,Default Title,,9789874975560,false,true,0.0,,,,,,,,19.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/D_NQ_NP_2X_929768-MLA52600822357_112022-F.webp?v=1740482075,,,,,,,,,
,aventuras-en-la-cocina,Aventuras En La Cocina,,"Un menú de actividades para pintar y cocinar Ilustrado por Josefina Schargorodsky Un cuaderno de actividades gourmet para dibujar y cocinar. Las ilustraciones de Josefina Schargorodsky invitan a los niños (¡y no tan niños!) a jugar, imaginar y pasarla bien. Un libro ideal para los amantes de la cocina.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/D_NQ_NP_2X_753246-MLA44136556538_112020-F.webp?v=1740482074,0.0,,,,,,,,,,,,,true,,"{""publisher"":""Periplo Ediciones""}",,Default Title,,9789874975010,false,true,0.0,,,,,,,,20.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/D_NQ_NP_2X_753246-MLA44136556538_112020-F.webp?v=1740482074,,,,,,,,,
,adam-y-yuli-la-prima-de-la-montana,Adam Y Yuli. La Prima De La Montaña,,"Afuera del departamento ordenado donde vive Adam, hay muchas cosas que lo asustan... como los animales. ¡Y a veces, hasta las personas le dan miedo! Adam ya no tiene amigos y no quiere ir a jugar afuera. Un día toma una decisión drástica: ya no volverá a salir de su dormitorio.
Su mamá, muy preocupada, tiene una idea para ayudarlo: llevarlo a pasar un tiempo con su prima lejana Yuli, que vive en las montañas. Yuli y su mundo son muy distintos a todo lo que conoce Adam, que nació y creció en la ciudad. Adam no está nada entusiasmado con la expedición. Todo lo contrario: tiene más miedo que nunca. Yuli es extraña, impulsiva, tan opuesta a Adam. Y ese lugar en el que vive… ¿cómo puede vivir rodeada de tantas cosas aterradoras?
La aventura de Adam no solo será un viaje a un paisaje desconocido, lleno de animales, sabores, olores y ruidos extraños; será también un viaje al interior de Adam, que le permitirá redescubrirse, abrirse ante ese mundo nuevo que lo recibe con tantos estímulos y sorpresas, y ver que adentro suyo tiene todo el valor que necesita para poder vivir en el hermoso desorden que nos rodea.
Llena de humor y ternura, esta historia nos invita a pensar en el tema de los prejuicios, en cómo nos atraviesan las diferencias, en lo importante de la vida silvestre y cuánto bueno hay en animarse a cambiar, aunque sea por unos días, la manera en la que vivimos.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/D_NQ_NP_2X_937756-MLA70726853831_072023-F.webp?v=1740482074,0.0,,,,,,,,,,,,,true,,"{""publisher"":""Periplo Ediciones""}",,Default Title,,9789874975607,false,true,0.0,,,,,,,,18.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/D_NQ_NP_2X_937756-MLA70726853831_072023-F.webp?v=1740482074,,,,,,,,,
,abc-de-la-ternura,Abc De La Ternura,,"Este precioso libro es una invitación a recorrer lo más profundo y conmovedor de ese sentimiento -la ternuna- y a recuperar el lenguaje como un vínculo genuino, como una puerta que se abre para habitar el afecto y la sensibilidad. Es también un diccionario enfocado sobre aquellas palabras que nos acercan, que nos ayudan a definir las relaciones, el apego, el amor como un puente de palabra y de gestos.
Los abecedarios son un recurso eterno y perfecto para jugar con el lenguaje, los sonidos y, al mismo tiempo, aprender a relacionar ideas y conceptos. Es ese orden alfabético el que va a ofrecer un hilo del que aferrarse para hacer este recorrido mágico y encantador. Entonces, ese alfabeto es el que trazará un caminito sinuoso en el que vamos a poder leer que un Abrazo es un corazón que late en otro cuerpo; que Despertar es ver el mundo con ojos nuevos; que una Isla es un pedacito de tiempo para compartir o que la Voz es un instrumento que se usa para susurrar los secretos del mundo. En cada letra, el lenguaje toma nuevas formas de expresar el vínculo de ternura, integrando no solo las palabras, sino también el lenguaje corporal, ese silencio que a veces habla más que cualquier discurso.
Profundo, alegre y poético, este pequeño abecedario es una pausa en un tiempo donde la rapidez de la palabra deja, muchas veces, poco espacio para sentir.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/D_NQ_NP_2X_723893-MLA80917882671_112024-F.webp?v=1740482074,0.0,,,,,,,,,,,,,true,,"{""publisher"":""Periplo Ediciones""}",,Default Title,,9789874975713,false,true,0.0,,,,,,,,15.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/D_NQ_NP_2X_723893-MLA80917882671_112024-F.webp?v=1740482074,,,,,,,,,
,zim-zam,Zim Zam,,"Una abeja recorre la naturaleza recolectando tesoros que descubre en su vuelo. Pero el tesoro mayor está en el cielo y se ve reflejado en una laguna: la Luna. El primer libro de cartón de pípala, poético, dulce y sensible, para leer antes de cerrar los ojos e irse a dormir.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9789874159922-470.jpg?v=1740482073,0.0,,,,,,,,,,,,,true,,"{""publisher"":""Editorial Pípala""}",,Default Title,,9789874159922,false,true,0.0,,,,,,,,18.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9789874159922-470.jpg?v=1740482073,,,,,,,,,
,viaje-al-fondo-del-rio,Viaje Al Fondo Del Rio,,"Sinforosa pierde el broche de su abuela en el río. Desde la superficie cree verlo y   se zambulle a su rescate. En el fondo del río conoce a los microcodrilos, cocodrilos diminutos que lloran y ríen, condicionando así las corrientes. Sinforosa debe encontrar la manera de generar las condiciones ideales para recuperar el prendedor, regresar a la superficie y volver a casa.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Viaje-al-fondo-del-rio-1.jpg?v=1740482072,0.0,,,,,,,,,,,,,true,,"{""publisher"":""Editorial Pípala""}",,Default Title,,9789878388137,false,true,0.0,,,,,,,,20.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Viaje-al-fondo-del-rio-1.jpg?v=1740482072,,,,,,,,,
,la-vieja-camioneta,La Vieja Camioneta,,"El sueño de una niña por recuperar a su antigua camioneta para trabajar la granja. Una historia sobre el valor de la determinación que rompe con las barreras de género.

En una pequeña y bulliciosa granja, una camioneta trabaja incansablemente junto a la familia que vive allí y se convierte en parte de los sueños de la hija pequeña.

Después de días y años de arduo trabajo, la vieja camioneta acaba oxidada y olvidada entre la maleza.

Cuando pasa el tiempo, la pequeña niña crece y se hace cargo de la granja, y de todas sus tareas. Quizá sea el momento de recuperar a su antigua y fiel compañera de la infancia. Entonces… ¡La niña se pone manos a la obra!",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/La-vieja-camioneta.jpg?v=1740482072,0.0,,,,,,,,,,,,,true,,"{""publisher"":""Editorial Pípala""}",,Default Title,,9789878388809,false,true,0.0,,,,,,,,20.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/La-vieja-camioneta.jpg?v=1740482072,,,,,,,,,
,construyamos-una-presa,Construyamos Una Presa,,"Mei, Lila y Noah deciden construir una presa enorme. Piedra sobre piedra, la hacen cada vez más alta, llamando la atención de pescadores, piratas, e incluso del rey y su flota. La construcción podría seguir y llegar al cielo, pero hay un problema: Noah quiere recuperar su piedra verde...",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Construyamos-una-represa-ARG-Mockup.png?v=1740482072,0.0,,,,,,,,,,,,,true,,"{""publisher"":""Editorial Pípala""}",,Default Title,,9789878969732,false,true,0.0,,,,,,,,22.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Construyamos-una-represa-ARG-Mockup.png?v=1740482072,,,,,,,,,
,el-secreto-del-lobo,El Secreto Del Lobo,,"El lobo es un cazador temido por todas las criaturas. Pero tiene un secreto: en el medio del bosque vive una joven cuya preciosa voz le ha encandilado.

El lobo anhela su amistad, pero ¿está dispuesto a sacrificar su verdadera naturaleza para que su deseo se haga realidad?

Un hermoso y lírico cuento de hadas contemporáneo sobre la diferencia, la confianza y el poder de la amistad para superar cualquier obstáculo.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Mockup-El-secreto-del-lobo.jpg?v=1740482072,0.0,,,,,,,,,,,,,true,,"{""publisher"":""Editorial Pípala""}",,Default Title,,9788419208446,false,true,0.0,,,,,,,,24.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Mockup-El-secreto-del-lobo.jpg?v=1740482072,,,,,,,,,
,a-dormir-como-animales,A Dormir Como Animales,,"Bo no quiere irse a la cama, prefiere imitar movimientos de animales. Su madre le sigue el juego, aunque… ¿conseguirá que Bo se duerma?

Bo no quiere irse a dormir y está muy entretenido jugando a imitar animales. Su madre, cree que la mejor estrategia es participar de su juego e imaginación, para poder guiarlo hasta la cama. Así que comienzan a experimentar cómo se duermen los animales. Papagayos, osos, nutrias marinas, morsas, jirafas… Pero antes de irse a la cama, hay que bañarse, cenar, cepillarse los dientes? y todo de la manera más divertida que puedas imaginar: ¡cómo lo hacen los animales!",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Mockup-bo.jpg?v=1740482072,0.0,,,,,,,,,,,,,true,,"{""publisher"":""Editorial Pípala""}",,Default Title,,9788419208330,false,true,0.0,,,,,,,,26.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Mockup-bo.jpg?v=1740482072,,,,,,,,,
,aves-migratorias,Aves Migratorias,,"Desde las remotas regiones del Ártico hasta los cálidos trópicos, pasando por las costas rocosas y las vastas llanuras…

¡Conoce los secretos de la migración de las aves!

Este libro es una ventana a la maravillosa biodiversidad de las aves migratorias y su importancia en la ecología global: es una invitación a recorrer junto a ellas los viajes migratorios que emprenden cada año.

Desde las remotas regiones del Ártico hasta los cálidos trópicos, pasando por las costas rocosas y las vastas llanuras, las aves migratorias nos recuerdan la fragilidad y la belleza de nuestro planeta, y son fuente de inspiración a la hora de pensar en proteger y conservar el mundo que nos rodea.

Un libro que te invita a entender, y poder iniciarte, en una curiosa y creciente actividad: la observación de aves.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/aves-Mockup.jpg?v=1740482072,0.0,,,,,,,,,,,,,true,,"{""publisher"":""Editorial Pípala""}",,Default Title,,9788419208637,false,true,0.0,,,,,,,,24.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/aves-Mockup.jpg?v=1740482072,,,,,,,,,
,dentro-del-bosque,Dentro Del Bosque,,"Un niño sale de su casa a toda carrera y continúa a través del bosque, escondiéndose y buscando. Pierde la ropa entre las ramas aunque no quiere dejar rastro… Al llegar al fondo del bosque, al último árbol desde donde aún puede ver su casa, emprende el regreso. Y el libro se lee por `atrás´, ya que tiene formato de acordeón.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9789873793677.jpg?v=1740482072,120.0,,,,,,,,,,,,,true,,"{""publisher"":""Editorial Pípala""}",,Default Title,,9789873793677,false,true,120.0,,,,,,,,20.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9789873793677.jpg?v=1740482072,,,,,,,,,
,babirusa-atomica-la,La Babirusa Atomica,,"El Señor Mock tropieza en la calle, y movido por la indignación y la vergüenza, aprovecha el accidente y decide poner en movimiento una acusación contra las babirusas, que serán su chivo expiatorio para todos los males de su país. La población está asustada, el temor a las babirusas crece día a día alimentado por los medios de comunicación. Convencidos de que no hay otra alternativa, comienza las guerra contra las babirusas de Birmafastán y luego contra Babiria. Un cuento político sobre el rol de los medios, que puede ser leído por grandes y chicos.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9789873793684_jpg.jpg?v=1740482072,420.0,,,,,,,,,,,,,true,,"{""publisher"":""Editorial Pípala""}",,Default Title,,9789873793684,false,true,420.0,,,,,,,,23.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9789873793684_jpg.jpg?v=1740482072,,,,,,,,,
,osos-1,Osos,,"En el mundo existen muchas especies de osos, pero este libro se concentra en tres de ellas: el oso pardo, el oso negro y el oso polar. Sus características físicas, hábitos alimenticios, zonas de distribución, hibernación, maternidad, son sólo algunos de los temas que se abordan en este libro informativo sobre estos grandes, simpáticos y populares mamíferos.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9789874159595_jpg.jpg?v=1740482072,474.0,,,,,,,,,,,,,true,,"{""publisher"":""Editorial Pípala""}",,Default Title,,9789874159595,false,true,474.0,,,,,,,,20.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9789874159595_jpg.jpg?v=1740482072,,,,,,,,,
,alba-blabla-y-yo,Alba Blabla Y Yo,,"El protagonista de esta historia ha perdido su boca, y con ella las palabras, la risa, la posibilidad de comer y beber, ¡hasta su cepillo de dientes se ha vuelto totalmente inútil!

Mientras espera por su regreso, conoce a su vecina Alba, que habla mucho, demasiado… Tal vez Alba sea la persona que lo ayude a recuperar su boca.

La historia es, en realidad, sobre ellos dos: se acompañan, pero llega un momento en que ella quiere que él le hable. Como ve que eso no sucede, decide irse y encontrarse con otras voces. En ese momento él decidirá escribirle cartas a su boca, implorándole que regrese de una vez.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Alba-Bla-Bla-web.jpg?v=1740482072,327.0,,,,,,,,,,,,,true,,"{""publisher"":""Editorial Pípala""}",,Default Title,,9789871556953,false,true,327.0,,,,,,,,24.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/Alba-Bla-Bla-web.jpg?v=1740482072,,,,,,,,,
,lobo-feroz-solo-quiere-ser-amado,Lobo Feroz Solo Quiere Ser Amado,,"El sindicato de los `malos´ de los cuentos infantiles se planta a manifestar frente a la casa de la autora. Los `malos´ exigen recibir mejores tratos, dejar de ser siempre los temidos y repulsivos. El lobo toma el mando del reclamo y la autora promete reflexionar sobre la cuestión. Al día siguiente decide `reformarlo´ y demostrar que un lobo puede ser un buen lobo. Música suave, comida vegetariana, yoga, meditación, manicura. El lobo parece ser otro… pero nunca pierde su instinto.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9789874159403_jpg.jpg?v=1740482072,384.0,,,,,,,,,,,,,true,,"{""publisher"":""Editorial Pípala""}",,Default Title,,9789874159403,false,true,384.0,,,,,,,,22.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/9789874159403_jpg.jpg?v=1740482072,,,,,,,,,
,el-rey-de-nada,El Rey De Nada,,"El rey Mimo I es, efectivamente, el rey de un reino trazado con líneas punteadas, es decir, un reino de Nada. Pero un buen día el rey se encuentra con un `algo´ que, por ser distinto a la nada que él conoce, se convierte en su enemigo máximo. El rey lo apresa y lucha contra él, pero finalmente encuentra que los `algos´ son reemplazados por `cosas´ que convierten el reino de Nada en un colorido reino de Todo.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/elreydenada-Mockup.jpg?v=1740482072,426.0,,,,,,,,,,,,,true,,"{""publisher"":""Editorial Pípala""}",,Default Title,,9789871923205,false,true,426.0,,,,,,,,22.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/elreydenada-Mockup.jpg?v=1740482072,,,,,,,,,
,leina-y-el-senor-del-bosque,Leina Y El Señor Del Bosque,,"Leina es la dueña del único barco del pueblo y con él transporta a la gente al bosque, donde cortan árboles y cazan animales… Una noche, Oren, el amigo de Leina, no regresa del bosque. Ella va en su búsqueda y conoce al misterioso Señor del Bosque, quien la invitará a su extraño palacio subterráneo.

¿Podrá esta extraña criatura ayudarla a encontrar a Oren? ¿O esconde un secreto más oscuro?

De los creadores de “El secreto del lobo”, un cuentos de hadas en el que nos internamos junto a Leina en un siniestro bosque en busca de su amigo desaparecido.",published,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/leina.jpg?v=1740482072,379.0,,,,,,,,,,,,,true,,"{""publisher"":""Editorial Pípala""}",,Default Title,,9788419208781,false,true,379.0,,,,,,,,24.00,,Title,Default Title,https://cdn.shopify.com/s/files/1/0552/4075/3207/files/leina.jpg?v=1740482072,,,,,,,,,
