Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Author (product.metafields.custom.author),Categoría (product.metafields.custom.categor_a),Description (product.metafields.custom.description),Edades (product.metafields.custom.edades),Ilustrator (product.metafields.custom.ilustrator),Paginas (product.metafields.custom.paginas),Tamaño (product.metafields.custom.size),Tema (product.metafields.custom.tema),Tipo (product.metafields.custom.tipo),ISBN (product.metafields.facts.isbn),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Book cover type (product.metafields.shopify.book-cover-type),Genre (product.metafields.shopify.genre),Language (product.metafields.shopify.language),Language version (product.metafields.shopify.language-version),Target audience (product.metafields.shopify.target-audience),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Schweiz,Price / Schweiz,Compare At Price / Schweiz,Included / Europa,Price / Europa,Compare At Price / Europa,Status
escondites,Escondites,"<p>Una parte de la pelota que tienes en la mano se esconde de la vista de quien la mira. Como pasa con la luna, un lado queda siempre oculto. Lo mismo sucede con el resto de los objetos: con los juguetes, con los edificios y hasta con la gente. Nada se deja ver por completo. Esconderse, pues, es algo habitual. Al igual que un armario, que guarda los secretos en su interior oscuro, también a menudo las personas quieren atesorar algunas cosas solo para sí mismas.</p>
<table style=""width: 100%;"">
<tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Mateusz Wysocki &amp; Agata Królak</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>978-987-45736-8-1</td>
</tr>
<tr>
<td><strong>Paginás</strong></td>
<td>36 páginas</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>15 x 15 cm</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>cartoné</td>
</tr>
<tr>
<td><strong>Traducción por</strong></td>
<td>Enrique Mittelstaedt</td>
</tr>
</tbody>
</table>",Editorial Limonero,Media > Books > Print Books,,,true,Title,Default Title,,,,,,,,,145.0,shopify,1,deny,manual,17.00,,true,true,,,,,'9789874573681,https://cdn.shopify.com/s/files/1/0552/4075/3207/products/12LimoneroBAJA.jpg?v=1680469204,1,,false,,,,,,,,,,,,,,Mateusz Wysocki & Agata Królak,,"Una parte de la pelota que tienes en la mano se esconde de la vista de quien la mira. Como pasa con la luna, un lado queda siempre oculto. Lo mismo sucede con el resto de los objetos: con los juguetes, con los edificios y hasta con la gente. Nada se deja ver por completo. Esconderse, pues, es algo habitual. Al igual que un armario, que guarda los secretos en su interior oscuro, también a menudo las personas quieren atesorar algunas cosas solo para sí mismas.",,,36 páginas,15 x 15 cm,,cartoné,9789874573681,,,,,,,,,,,,g,,5.50,true,,,true,,,active
escondites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0552/4075/3207/products/Escondites-Interior1.jpg?v=1680469204,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
escondites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0552/4075/3207/products/Escondites-Interior2.jpg?v=1680469204,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
esa-cuchara,Esa cuchara,"<p>Además de la vida común y ordinaria, hay ciertos objetos que tienen otras vidas. Hay también ciertas personas que pueden conocer esas existencias secretas y mágicas. Y que saben qué tienen las cosas para contar. Una de esas personas es la niña de este libro, que va descubriendo de a poco la historia que vive escondida en el corazón de una cuchara.</p>
<table style=""width: 100%;"">
<tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Sandra Siemens &amp; Bea Lozano</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>978-987-47079-9-4</td>
</tr>
<tr>
<td><strong>Paginás</strong></td>
<td>40 páginas</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>26 x 18 cm</td>
</tr>
</tbody>
</table>",Editorial Limonero,Media > Books > Print Books,,,true,Title,Default Title,,,,,,,,,220.0,shopify,0,deny,manual,20.00,,true,true,,,,,'9789874707994,https://cdn.shopify.com/s/files/1/0552/4075/3207/products/01Baja.jpg?v=1680468957,1,,false,,,,,,,,,,,,,,Sandra Siemens & Bea Lozano,,"Además de la vida común y ordinaria, hay ciertos objetos que tienen otras vidas. Hay también ciertas personas que pueden conocer esas existencias secretas y mágicas. Y que saben qué tienen las cosas para contar. Una de esas personas es la niña de este libro, que va descubriendo de a poco la historia que vive escondida en el corazón de una cuchara.",,,40 páginas,26 x 18 cm,,,9789874707994,,,,,,,,,,,,g,,7.00,true,,,true,,,active
el-ascensor-1,El ascensor,"<p>El ascensor tiene que bajar pero sube. ¿Quién lo llamó? ¿Estará roto? Seis vecinos protagonizan un encuentro en apariencia rutinario y fugaz, pero que pronto revela viejas historias y nuevas amistades. Todos los viajes nos transforman, incluso un viaje en ascensor.</p>
<table style=""width: 100%;"">
<tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Yael Frankel</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>978-987-47079-7-0</td>
</tr>
<tr>
<td><strong>Paginás</strong></td>
<td>44 páginas</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>35 x 17 cm</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>cartoné</td>
</tr>
</tbody>
</table>",Editorial Limonero,Media > Books > Print Books,,,true,Title,Default Title,,,,,,,,,395.0,shopify,3,deny,manual,25.00,,true,true,,,,,'9789874707970,https://cdn.shopify.com/s/files/1/0552/4075/3207/products/LibrosLimoneroBAJA3.jpg?v=1680468637,1,,false,,,,,,,,,,,,,,Yael Frankel,,"El ascensor tiene que bajar pero sube. ¿Quién lo llamó? ¿Estará roto? Seis vecinos protagonizan un encuentro en apariencia rutinario y fugaz, pero que pronto revela viejas historias y nuevas amistades. Todos los viajes nos transforman, incluso un viaje en ascensor.",,,44 páginas,35 x 17 cm,,cartoné,9789874707970,,,,,,,,,,,,g,,8.50,true,,,true,,,active
el-ascensor-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0552/4075/3207/products/Elascensor-Interior1.jpg?v=1680468637,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dentro-de-una-cebra,Dentro de una cebra,"<p>A veces vemos la vida de frente y a veces solo de lado. A veces la miramos a través de la ventana, desde un balcón o protegidos tras unas enormes gafas de sol. Hay momentos en que la vemos toda a cuadritos y momentos en que se pinta entera de rosa. Todos hemos visto en alguna ocasión lo que nos rodea desde un lugar peculiar, pero... ¿te has preguntado alguna vez cómo se vería la vida desde dentro de una cebra?</p>
<table style=""width: 100%;"">
<tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Micaela Chirif</td>
</tr>
<tr>
<td><strong>Ilustraciones de</strong></td>
<td>Renato Moriconi</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>978-987-45988-8-2</td>
</tr>
<tr>
<td><strong>Paginás</strong></td>
<td>44 páginas</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>28 x 22 cm</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>cartoné</td>
</tr>
</tbody>
</table>",Editorial Limonero,Media > Books > Print Books,,,true,Title,Default Title,,,,,,,,,400.0,shopify,1,deny,manual,20.00,,true,true,,,,,'9789874598882,https://cdn.shopify.com/s/files/1/0552/4075/3207/products/dentro_de_una_cebra.jpg?v=1680468071,1,,false,,,,,,,,,,,,,,Micaela Chirif,,"A veces vemos la vida de frente y a veces solo de lado. A veces la miramos a través de la ventana, desde un balcón o protegidos tras unas enormes gafas de sol. Hay momentos en que la vemos toda a cuadritos y momentos en que se pinta entera de rosa. Todos hemos visto en alguna ocasión lo que nos rodea desde un lugar peculiar, pero... ¿te has preguntado alguna vez cómo se vería la vida desde dentro de una cebra?",,Renato Moriconi,44 páginas,28 x 22 cm,,cartoné,9789874598882,,,,,,,,,,,,g,,7.50,true,,,true,,,active
dentro-de-una-cebra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0552/4075/3207/products/Dentrodeunacebra-Interior1.jpg?v=1680468071,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
clara-y-el-hombre-en-la-ventana,Clara y el hombre en la ventana,"<p>En los años ’50, en un caserío sin escuela ni biblioteca una niña se hace amiga de un hombre que vive encerrado en su casa. Él le presta libros y ella le cuenta cómo es el mundo de afuera: los pájaros, las plantas, las flores y el arroyo que da nombre al pueblo. Así, la niña se enamora de los cuentos y el hombre va perdiendo poco a poco su miedo.</p>
<table style=""width: 100%;"">
<tbody>
<tr>
<td><strong>Autor</strong></td>
<td>María Teresa Andruetto &amp; Martina Trach</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>978-987-45988-7-5</td>
</tr>
<tr>
<td><strong>Paginás</strong></td>
<td>48 páginas</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>18 x 30 cm</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>cartoné bordado</td>
</tr>
</tbody>
</table>",Editorial Limonero,Media > Books > Print Books,,,true,Title,Default Title,,,,,,,,,420.0,shopify,1,deny,manual,24.00,,true,true,,,,,'9789874598875,https://cdn.shopify.com/s/files/1/0552/4075/3207/products/Limonero-ALTA-4.jpg?v=1680467850,1,,false,,,,,,,,,,,,,,María Teresa Andruetto & Martina Trach,,"En los años ’50, en un caserío sin escuela ni biblioteca una niña se hace amiga de un hombre que vive encerrado en su casa. Él le presta libros y ella le cuenta cómo es el mundo de afuera: los pájaros, las plantas, las flores y el arroyo que da nombre al pueblo. Así, la niña se enamora de los cuentos y el hombre va perdiendo poco a poco su miedo.",,,48 páginas,18 x 30 cm,,cartoné bordado,9789874598875,,,,,,,,,,,,g,,8.50,true,,,true,,,active
clara-y-el-hombre-en-la-ventana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0552/4075/3207/products/Clarayelhombreenlaventana-Interior1.jpg?v=1680467850,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calamitoso,Calamitoso,"<p>Hay osos que, cuando llegan a tu vida, llegan para quedarse. Y te siguen a todas partes: cuando estás en el sofá, cuando sales con amigos o incluso cuando te vas a dormir. A veces, parece que se han ido de repente. Pero luego regresan, de la nada, sin hacer ningún ruido. Son, en verdad, algo calamitoso. 56</p>
<table style=""width: 100%;"">
<tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Noemí Vola</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>978-987-47940-1-7</td>
</tr>
<tr>
<td><strong>Paginás</strong></td>
<td>56 páginas</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>21 x 15 cm</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>cartoné</td>
</tr>
<tr>
<td><strong>Traducción por</strong></td>
<td>Manuel Rud</td>
</tr>
</tbody>
</table>",Editorial Limonero,Media > Books > Print Books,,,true,Title,Default Title,,,,,,,,,250.0,shopify,2,deny,manual,18.00,,true,true,,,,,'9789874794017,https://cdn.shopify.com/s/files/1/0552/4075/3207/products/Calamitoso-Cover.png?v=1680467620,1,,false,,,,,,,,,,,,,,Noemí Vola,,"Hay osos que, cuando llegan a tu vida, llegan para quedarse. Y te siguen a todas partes: cuando estás en el sofá, cuando sales con amigos o incluso cuando te vas a dormir. A veces, parece que se han ido de repente. Pero luego regresan, de la nada, sin hacer ningún ruido. Son, en verdad, algo calamitoso. 56",,,56 páginas,21 x 15 cm,,cartoné,9789874794017,,,,,,,,,,,,g,,7.00,true,,,true,,,active
calamitoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0552/4075/3207/products/Calamitoso-Interior1.jpg?v=1680467620,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calamitoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0552/4075/3207/products/Calamitoso-Interior2.jpg?v=1680467620,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bimbi,Bimbi,"<p>Divertidas, conmovedoras o lacónicas, las imágenes de este “cuaderno de autora” capturan, en el trazo del lápiz negro de Albertine, los más disímiles y sorprendentes gestos de la infancia.</p>
<table style=""width: 100%;"">
<tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Albertine</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>978-987-47079-1-8</td>
</tr>
<tr>
<td><strong>Paginás</strong></td>
<td>112 páginas</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>21 x 28 cm</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>cartoné</td>
</tr>
</tbody>
</table>",Editorial Limonero,Media > Books > Print Books,,,true,Title,Default Title,,,,,,,,,650.0,shopify,0,deny,manual,25.00,,true,true,,,,,'9789874707918,https://cdn.shopify.com/s/files/1/0552/4075/3207/products/Limonero-ALTA-19.jpg?v=1680467443,1,,false,,,,,,,,,,,,,,Albertine,,"Divertidas, conmovedoras o lacónicas, las imágenes de este “cuaderno de autora” capturan, en el trazo del lápiz negro de Albertine, los más disímiles y sorprendentes gestos de la infancia.",,,112 páginas,21 x 28 cm,,cartoné,9789874707918,,,,,,,,,,,,g,,12.00,true,,,true,,,active
bimbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0552/4075/3207/products/Bimbi-Interior1.jpg?v=1680467443,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bimbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0552/4075/3207/products/Bimbi-Interior2.jpg?v=1680467443,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bigudi,Bigudí,"<p>Bigudí tiene el pelo blanco y anteojos de estrella de cine. Vive en una ciudad inmensa, en el piso 156 de un edificio altísimo, y comparte sus ajetreados días con Alfonso, un viejo buldog francés. Pero una mañana, sin previo aviso, Alfonso da su último suspiro. Bigudí se siente infinitamente triste, aunque pronto descubrirá que la vida está llena de sorpresas...</p>
<table style=""width: 100%;"">
<tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Sébastien Mourrain &amp; Delphine Perret</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>978-987-45736-2-9</td>
</tr>
<tr>
<td><strong>Paginás</strong></td>
<td>40 páginas</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>24 x 18 cm</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>cartoné</td>
</tr>
<tr>
<td><strong>Traducción por</strong></td>
<td>Delfina Cabrera</td>
</tr>
</tbody>
</table>",Editorial Limonero,Media > Books > Print Books,,,true,Title,Default Title,,,,,,,,,290.0,shopify,2,deny,manual,20.00,,true,true,,,,,'9789874573629,https://cdn.shopify.com/s/files/1/0552/4075/3207/products/13LimoneroBAJA.jpg?v=1680467035,1,,false,,,,,,,,,,,,,,Sébastien Mourrain & Delphine Perret,,"Bigudí tiene el pelo blanco y anteojos de estrella de cine. Vive en una ciudad inmensa, en el piso 156 de un edificio altísimo, y comparte sus ajetreados días con Alfonso, un viejo buldog francés. Pero una mañana, sin previo aviso, Alfonso da su último suspiro. Bigudí se siente infinitamente triste, aunque pronto descubrirá que la vida está llena de sorpresas...",,,40 páginas,24 x 18 cm,,cartoné,9789874573629,,,,,,,,,,,,g,,7.00,true,,,true,,,active
bigudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0552/4075/3207/products/Bigudi-Interior1.jpg?v=1680467036,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
achimpa,Achimpa,"<p>Un día cualquiera, en los archivos polvorientos de una biblioteca, dos investigadores hicieron un asombroso descubrimiento: habían encontrado achimpa. ¿Y qué era achimpa? Nada menos que una antigua palabra, olvidada muchos años antes, que nadie sabía a ciencia cierta qué significaba ni cómo se usaba. Sin embargo, desde aquel día, todo el mundo comenzaría a usar achimpa a su antojo. Y así fue que las cosas se pusieron achimpadamente confusas…</p>
<table style=""width: 100%;"">
<tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Catarina Sobral</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>978-987-45736-1-2</td>
</tr>
<tr>
<td><strong>Paginás</strong></td>
<td>40 páginas</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>24 x 18 cm</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>cartoné</td>
</tr>
<tr>
<td><strong>Traducción por</strong></td>
<td>Paula Pérez y Thiago Tenuta</td>
</tr>
</tbody>
</table>",Editorial Limonero,Media > Books > Print Books,,,true,Title,Default Title,,,,,,,,,260.0,shopify,2,deny,manual,18.00,,true,true,,,,,'9789874573612,https://cdn.shopify.com/s/files/1/0552/4075/3207/products/Limonero-ALTA-8-e1572457645999.jpg?v=1680466656,1,,false,,,,,,,,,,,,,,Catarina Sobral,,"Un día cualquiera, en los archivos polvorientos de una biblioteca, dos investigadores hicieron un asombroso descubrimiento: habían encontrado achimpa. ¿Y qué era achimpa? Nada menos que una antigua palabra, olvidada muchos años antes, que nadie sabía a ciencia cierta qué significaba ni cómo se usaba. Sin embargo, desde aquel día, todo el mundo comenzaría a usar achimpa a su antojo. Y así fue que las cosas se pusieron achimpadamente confusas…",,,40 páginas,24 x 18 cm,,cartoné,9789874573612,,,,,,,,,,,,g,,7.00,true,,,true,,,active
achimpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0552/4075/3207/products/Achimpa-Interior1.jpg?v=1680466656,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13-palabras,13 palabras,"<p>¿Cómo es posible construir un relato tan bello como delirante a partir de la elección en apariencia arbitraria de 13 palabras? Del célebre Lemony Snicket y la talentosa Maira Kalman, llega este sorprendente álbum ilustrado que va entretejiendo una historia tierna y brillante a medida que ensaya el significado de 13 palabras. Un libro casi surrealista que celebra de una manera hilarante y singular el lenguaje, el arte y el vínculo que puede existir entre ambos.</p>
<table style=""width: 100%;"">
<tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Lemony Snicket</td>
</tr>
<tr>
<td><strong>Ilustraciones de</strong></td>
<td>Maira Kalman</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>978-987-45736-9-8</td>
</tr>
<tr>
<td><strong>Paginás</strong></td>
<td>40 páginas</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>29 x 23 cm</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>cartoné</td>
</tr>
</tbody>
</table>",Editorial Limonero,Media > Books > Print Books,,,true,Title,Default Title,,,,,,,,,400.0,shopify,0,deny,manual,19.00,,true,true,,,,,'9789874573698,https://cdn.shopify.com/s/files/1/0552/4075/3207/products/13-palabras-mockup-2.jpg?v=1680465753,1,,false,,,,,,,,,,,,,,Lemony Snicket,,"¿Cómo es posible construir un relato tan bello como delirante a partir de la elección en apariencia arbitraria de 13 palabras? Del célebre Lemony Snicket y la talentosa Maira Kalman, llega este sorprendente álbum ilustrado que va entretejiendo una historia tierna y brillante a medida que ensaya el significado de 13 palabras. Un libro casi surrealista que celebra de una manera hilarante y singular el lenguaje, el arte y el vínculo que puede existir entre ambos.",,Maira Kalman,40 páginas,29 x 23 cm,,cartoné,9789874573698,,,,,,,,,,,,g,,7.50,true,,,true,,,active
13-palabras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0552/4075/3207/products/13palabras-Interior1.jpg?v=1680465753,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vamos-a-cazar-un-oso-1,Vamos a cazar un oso,"<p><meta charset=""UTF-8""><span>En esta versión de la canción popular inglesa, el poeta Michael Rosen y la ilustradora Helen Oxenbury, le siguen la pista a cuatro niños que salen con su padre a cazar un oso. Juntos, atraviesan un campo de altos pastos, un profundo río y un oscuro bosque. Cuando se asoman a una cueva estrecha y tenebrosa, ¿quién le tendrá miedo al oso?</span></p>
<p>En esta versión de la canción popular inglesa, el poeta Michael Rosen y la ilustradora Helen Oxenbury, le siguen la pista a cuatro niños que salen con su padre a cazar un oso. Juntos, atraviesan un campo de altos pastos, un profundo río y un oscuro bosque. Cuando se asoman a una cueva estrecha y tenebrosa, ¿quién le tendrá miedo al oso?</p>
<table style=""width: 100%;"">
<tbody>
<tr>
<td><strong>Autor</strong></td>
<td>Michael Rosen</td>
</tr>
<tr>
<td><strong>Ilustraciones de</strong></td>
<td>Helen Oxenbury</td>
</tr>
<tr>
<td><strong>ISBN</strong></td>
<td>978-980-257-107-9</td>
</tr>
<tr>
<td><strong>Paginás</strong></td>
<td>36 páginas</td>
</tr>
<tr>
<td><strong>Tamaño</strong></td>
<td>29 x 26,3 cm</td>
</tr>
<tr>
<td><strong>Tipo</strong></td>
<td>Tapa dura</td>
</tr>
</tbody>
</table>",Ediciones Ekaré,Media > Books > Print Books,,,true,Title,Default Title,,,,,,,,,522.0,shopify,1,deny,manual,25.00,,true,true,,,,,'9789802571079,https://cdn.shopify.com/s/files/1/0552/4075/3207/products/img16.jpg?v=1680179547,1,,false,,,,,,,,,,,,,,Michael Rosen,,"En esta versión de la canción popular inglesa, el poeta Michael Rosen y la ilustradora Helen Oxenbury, le siguen la pista a cuatro niños que salen con su padre a cazar un oso. Juntos, atraviesan un campo de altos pastos, un profundo río y un oscuro bosque. Cuando se asoman a una cueva estrecha y tenebrosa, ¿quién le tendrá miedo al oso?

En esta versión de la canción popular inglesa, el poeta Michael Rosen y la ilustradora Helen Oxenbury, le siguen la pista a cuatro niños que salen con su padre a cazar un oso. Juntos, atraviesan un campo de altos pastos, un profundo río y un oscuro bosque. Cuando se asoman a una cueva estrecha y tenebrosa, ¿quién le tendrá miedo al oso?",,Helen Oxenbury,36 páginas,"29 x 26,3 cm",,Tapa dura,9789802571079,,,,,,,,,,,,g,,6.74,true,,,true,,,active
